ID,DB_Adj_Close,ETFC_Adj_Close,FBP_Adj_Close,RF_Adj_Close,PNC_Adj_Close,KEY_Adj_Close,JPM_Adj_Close,ITUB_Adj_Close,HBAN_Adj_Close,ING_Adj_Close,FULT_Adj_Close,FITB_Adj_Close,FHN_Adj_Close,FCNCAdj_Close,CSV_Adj_Close
24-12-19,7.62,45.659866,10.615741,17.016771,157.381866,20.11974,135.296478,8.764281,14.880426,11.96,17.342531,30.235903,16.335814,537.585022,26.209686
26-12-19,7.66,45.779552,10.655499,17.076132,158.098038,20.139515,136.732239,8.980197,14.909894,12.01,17.352345,30.392164,16.325966,532.660889,25.701242
27-12-19,7.66,45.460392,10.516341,16.977196,157.764481,20.050533,136.830582,8.94094,14.850961,12.03,17.185495,30.177307,16.257038,529.904175,25.601549
30-12-19,7.72,45.260918,10.536222,16.937624,156.989441,19.991211,136.329041,8.980197,14.772385,12,17.244383,30.069036,16.325966,533.160278,25.651396
31-12-19,7.78,45.250942,10.526281,16.977196,156.606827,20.010984,137.086258,8.980197,14.811672,12.05,17.234495,30.256046,16.306273,531.572266,25.521793
02-01-20,8.33,45.969051,10.476583,16.907942,157.332809,20.030758,138.748215,9.209487,14.723274,12.43,17.343262,30.531639,16.266886,536.835876,25.192801
03-01-20,8.12,45.280865,10.456703,16.591351,155.821976,19.684719,136.917236,9.13094,14.546477,12.2,17.343262,29.96077,15.991175,531.16272,25.352312
06-01-20,8.06,45.410522,10.446763,16.403376,155.508041,19.388113,136.808365,8.934578,14.310747,12.19,17.234495,29.714706,15.833627,525.249817,25.611519
07-01-20,8.25,45.729679,10.238027,16.175825,154.281708,19.239809,134.482544,8.718575,14.153594,12.21,17.056515,29.380058,15.705618,526.478333,25.242647
08-01-20,8.57,46.248318,10.466642,16.274761,155.880844,19.42766,135.531631,8.590939,14.271459,12.34,17.21472,29.448957,15.804086,527.037659,25.20277
09-01-20,8.61,46.338081,10.506402,16.373693,157.764481,19.467209,136.026489,8.404393,14.300925,12.25,17.125729,29.773762,15.932095,528.865479,25.003382
10-01-20,8.52,46.178501,10.238027,16.175825,155.56691,19.229925,134.670593,8.296392,14.124128,12.02,16.997187,29.291475,15.922248,525.669312,25.123014
13-01-20,8.48,46.637295,10.208207,16.264868,156.420425,19.259584,135.788956,8.31603,14.202704,11.99,17.086178,29.389902,15.991175,527.816772,25.093107
14-01-20,8.58,46.43782,10.108809,16.314333,156.852097,19.279358,137.372513,8.306211,14.340214,11.96,17.036737,29.27179,16.138876,528.056458,25.232677
15-01-20,8.41,46.06879,10.228086,16.136251,151.161942,18.953093,135.313904,8.129482,14.202704,11.78,17.056515,28.572969,15.932095,524.590576,25.541733
16-01-20,8.54,46.43782,10.357305,16.47263,150.855515,19.190376,135.83844,8.129482,14.399146,11.85,17.313599,28.927299,16.306273,531.122803,25.661366
17-01-20,8.42,46.617348,10.357305,16.215399,151.58696,19.36834,136.778671,8.208029,14.448256,11.81,17.125729,28.986357,17.005394,530.213806,25.611519
21-01-20,8.27,46.397926,10.098868,16.076891,149.896729,19.279358,135.432663,7.8153,14.350036,11.56,17.066402,28.563126,16.828152,527.866699,25.402159
22-01-20,8.4,46.377975,10.05911,16.047209,150.49968,19.398001,135.274307,7.864391,14.4679,11.54,17.036737,28.878088,16.877384,529.774353,24.943565
23-01-20,8.56,45.949104,10.108809,15.997743,150.944489,19.605623,135.135742,8.060756,14.016086,11.46,17.105953,28.897774,16.759224,530.713257,24.375307
24-01-20,8.57,45.510262,9.949772,15.552537,148.641418,19.071735,131.780609,7.98221,13.475872,11.27,16.918085,28.38596,16.296425,522.363281,24.415184
27-01-20,8.54,44.223644,9.810614,15.285413,146.812805,18.626825,130.672134,7.785846,13.249964,10.96,16.730215,28.051311,16.040409,518.467957,24.345398
28-01-20,8.67,44.373253,9.591937,15.36456,147.959396,18.873997,133.04744,7.8153,13.358007,11.1,16.730215,28.405645,16.119184,517.778809,24.385275
29-01-20,8.77,43.615246,9.234103,15.235945,146.872101,18.666372,132.849503,7.648391,13.240142,11.08,16.483019,28.021784,16.069948,521.783936,24.195856
30-01-20,9.3,44.423122,9.422959,15.443707,149.214722,18.864109,134.492432,7.668027,13.505338,11.16,16.749992,28.73045,16.030563,538.693726,24.076221
31-01-20,9.15,42.508156,9.214224,15.404134,146.832581,18.498295,130.998734,7.471663,13.328541,10.87,16.285263,28.0021,15.754852,526.188721,23.597689
03-02-20,8.96,42.13913,9.283803,15.691045,147.811127,18.765242,131.998352,7.560026,13.475872,10.87,16.52257,28.523754,15.922248,527.067627,23.817017
04-02-20,8.99,43.35593,9.244043,16.086784,148.918182,19.131056,133.89859,7.609118,13.623202,11.12,16.621449,29.015882,15.951789,530.423584,24.285582
05-02-20,9.11,44.76223,9.532298,16.39348,152.011978,19.783587,136.174942,7.677845,13.839289,11.33,17.016962,29.704863,16.453974,532.451172,24.295551
06-02-20,10.37,43.515511,9.283803,16.175825,151.08287,19.388113,136.194748,7.628754,13.721424,11.48,16.838982,29.19305,16.375198,528.855469,24.475
07-02-20,10.41,43.49556,9.085007,16.146145,151.577087,19.378227,135.759262,7.622205,13.711601,11.55,16.591787,29.025726,16.197958,525.35968,23.91
10-02-20,10.3,43.07666,9.114825,16.106571,152.081177,19.299131,136.32341,7.749896,13.682136,11.51,16.631336,28.937143,16.18811,525.579468,24.530001
11-02-20,10.5,43.804745,9.283803,16.235186,153.000427,19.477095,136.580734,7.916878,13.780355,11.66,16.670889,29.045412,16.365355,529.01532,24.73
12-02-20,10.85,44.193726,9.134705,16.294546,153.415588,19.48698,136.580734,7.808831,13.8,11.78,16.730215,29.173365,16.345659,528.805542,24.41
13-02-20,11.02,44.48296,9.144645,16.423162,153.524307,19.496868,136.461975,7.749896,13.89822,11.66,16.740103,29.360373,16.394894,533.899414,24.75
14-02-20,11.04,44.074036,9.055186,16.363802,152.348068,19.506754,136.046295,7.710606,13.829466,11.56,16.631336,29.133995,15.9124,532.241455,24.549999
18-02-20,10.71,43.675091,8.975668,16.136251,149.63974,19.338678,134.24501,7.543624,13.662491,11.25,16.423693,28.779661,15.57761,524.620544,24.42
19-02-20,10.67,44.812096,9.214224,16.254972,151.577087,19.506754,136.075989,7.612382,13.780355,10.83,16.38414,29.173365,15.656384,522.782715,25
20-02-20,10.67,54.58638,9.134705,16.363802,152.694016,19.793474,136.075989,7.573092,13.888399,10.9,16.52257,29.360373,15.892707,524.131165,22.200001
21-02-20,10.24,53.209999,8.965729,16.156038,152.021881,19.447433,134.413254,7.48469,13.662491,10.73,16.334703,28.937143,15.833627,519.876282,21.9
24-02-20,9.64,50.380001,8.588015,15.562429,147.089569,18.765242,130.800797,7.209663,13.259787,10.25,15.800758,27.864304,15.557917,506.99173,20.530001
25-02-20,9.33,48.52,8.349458,14.632443,139.705933,17.835878,124.961479,7.041304,12.601708,9.88,15.326143,26.643826,14.839101,492.968536,20.309999
26-02-20,9.45,47.77,8.26,14.424681,137.106339,17.470064,125.337563,6.981377,12.474021,9.88,15.316255,26.230436,14.553545,489.163116,21.1
27-02-20,8.98,45.950001,8.14,13.702457,129.109863,16.520926,120.121765,6.941427,12.130249,9.58,14.900966,24.793423,13.716569,470.505493,20.83
28-02-20,8.72,45.779999,7.94,13.375974,124.93866,16.165001,114.915863,7.061279,12.051673,9.49,14.28792,24.01586,13.125761,452.766785,21.15
02-03-20,8.59,47.029999,8.3,14.355427,131.106506,16.969999,120.270218,7.125236,12.70975,9.59,15.078947,25.315079,13.83473,470.984894,20.299999
03-03-20,8.14,45,7.82,13.9399,124.039177,16.209999,115.757118,6.945356,12.356156,9.21,14.703209,24.055231,13.421165,457.730804,19.549999
04-03-20,8.2,45.990002,8.15,14.395,127.903969,16.690001,118.617393,6.955349,12.424911,9.26,15.039396,24.773737,13.696875,468.348083,20.299999
05-03-20,7.75,42.860001,7.68,13.81,119.29467,15.98,112.797874,6.65555,11.570392,8.75,14.713098,23.307196,12.958365,438.553802,20.9
06-03-20,7.59,42.200001,7.24,12.98,112.909355,14.87,106.968445,6.395724,10.922135,8.46,14.317583,21.850496,12.436486,423.87146,20.6
09-03-20,6.62,36.950001,6.31,10.47,97.608322,12.16,92.479012,5.666212,9.28185,7.24,12.389456,18.011894,9.945251,366.969727,19.299999
10-03-20,6.96,39.639999,6.59,11.47,106.790924,13.37,99.664345,6.145891,9.792598,7.54,12.755305,18.956781,10.43759,376.228607,18.83
11-03-20,6.51,36.849998,6.04,10.69,100.761444,12.25,94.973091,5.526305,8.967545,6.94,11.993943,17.381971,9.64,357.730804,17.33
12-03-20,5.53,30.860001,5.55,9.46,93.624916,10.87,87.144447,4.766813,8.230889,5.84,11.430337,15.649679,8.85,333.399963,15.71
13-03-20,5.97,36.110001,6.75,9.98,105.743179,12.73,102.841339,5.486331,9.330961,6.15,12.794857,17.352442,9.94,350.040009,16.780001
16-03-20,5.48,29.5,5.05,8.31,88.929832,9.99,87.451256,4.72684,8.280001,4.9,11.647868,13.572898,8.32,304.570007,14.07
17-03-20,5.79,32.869999,4.92,8.88,94.890121,10.24,92.795723,4.896726,8.37,5.04,13.566109,13.730379,8.86,324.029999,15.63
18-03-20,5.56,29.360001,4.08,7.36,86.518044,8.16,83.027229,4.42704,7.72,4.7,12.854184,11.486274,7.18,285,16.17
19-03-20,5.86,30.280001,3.99,8.28,91.351501,9.35,84.422729,4.487,7.68,4.81,12.913512,12.864233,8.5,316.109985,15.17
20-03-20,5.76,28.98,3.86,8.26,88.455376,9.19,82.641243,4.377074,7.62,5.04,11.647868,12.706752,7.72,282.899994,15.46
23-03-20,5.84,27.27,3.73,7.72,79.707695,8.56,78.217209,4.017314,7,5.15,10.342674,11.968559,6.81,299,14.1
24-03-20,6.58,32.880001,4.48,8.85,89.137405,9.77,87.520538,4.45702,7.43,6.11,11.212804,14.183137,7.65,319.709991,14.99
25-03-20,6.88,33.880001,4.44,8.73,90.985786,9.82,90.786606,4.716846,7.64,6.38,10.579983,14.586682,8.13,329,14.74
26-03-20,6.99,35.790001,5.02,9.85,101.73011,11.46,97.110886,4.896726,8.5,6.51,11.647868,17.047323,8.86,339.190002,14.24
27-03-20,6.47,33.98,5.38,9.67,98.972366,11.2,90.192764,4.566947,8.3,6.04,11.183141,16.879999,8.32,321.670013,15.51
30-03-20,6.51,35.310001,5.3,9.5,99.802658,10.79,92.538399,4.686866,8.38,5.47,11.46,15.87,8.43,326.059998,17.09
31-03-20,6.42,34.32,5.32,8.97,94.613358,10.37,89.10408,4.487,8.21,5.15,11.49,14.85,8.06,332.869995,16.15
01-04-20,5.96,31.98,4.7,8.3,86.340118,9.45,83.492393,4.08,7.45,5.1,10.89,13.46,7.43,313.470001,15.72
02-04-20,6.02,34.25,4.5,8.39,89.681046,9.48,86.610001,4.1,7.37,5.1,10.75,14.28,7.7,308.640015,14.9
03-04-20,5.9,34.290001,4.41,8.07,84.205101,9.07,84.050003,3.9,6.83,4.93,10,13.44,7.18,291.209991,13.96
06-04-20,6.38,37.540001,5.07,8.88,94.208092,9.95,89.459999,4.17,7.49,5.48,10.83,15.47,7.85,312.779999,14.23
07-04-20,6.64,37.400002,5.08,9.39,93.822601,10.45,90.639999,4.38,8.13,5.65,10.91,15.86,8.09,314.26001,14.73
08-04-20,6.54,39.919998,5.46,10.11,98.349655,11.33,94.300003,4.68,8.81,5.76,11.42,16.690001,8.58,329.470001,15.08
09-04-20,6.69,41.759998,5.85,11.01,104.20121,12.01,102.760002,4.64,9.03,5.93,12.44,17.82,9.5,353.470001,15.72
13-04-20,6.52,40.16,5.67,10.67,99.79277,11.56,98.190002,4.62,8.72,5.77,11.39,17.370001,8.68,335.100006,15.19
14-04-20,6.85,40.52,5.51,10.12,98.32,11.14,95.5,4.69,8.4,5.63,11.27,17.15,8.34,332.76001,15.4
15-04-20,6.23,39,5.18,9.29,92.43,10.31,90.790001,4.5,7.73,5.1,10.53,15.73,7.76,317.940002,14.49
16-04-20,6.22,39.110001,5.02,8.85,90.540001,9.74,87.330002,4.31,7.18,4.98,10.2,14.77,7.2,310.970001,13.8
17-04-20,6.54,39.869999,5.42,9.52,101.5,10.81,95.18,4.42,8.06,5.26,10.93,16.629999,8.01,336,14.96
20-04-20,6.33,39.25,5.39,9.4,102.550003,10.93,91.709999,4.25,8.14,5.07,10.71,16.68,7.96,334.600006,15.21
21-04-20,6.08,37.639999,5.11,8.88,99,10.32,89.050003,4.05,7.8,4.93,10.49,16.26,7.67,329.049988,14.85
22-04-20,6.09,38.630001,5.14,9.09,98.900002,10.23,89.339996,4.12,8.04,5.07,10.17,16.5,7.87,332.799988,14.83
23-04-20,6.34,38.98,5.4,9.47,101.639999,10.595,90.7472,4.13,8.09,5.315,10.54,17.055,8.22,335,14.78
